geometry,SOURCE_SITE_SEQ_NO,HICAP_WELL_NO,WI_UNIQUE_WELL_NO,PWS_ID,PROPERTY_SEQ_NO,OWNER_COMPANY,OWNER_NAME,WATER_USE_CODE,APPROVAL_DATE,COMPLETION_DATE,PUMP_CAPACITY_GPM,PUMP_CAPACITY_GPD,MAX_APPROVED_WDRL_GPD,WELL_DEPTH_FT,ENLARGED_DRILLHOLE_DIAM_IN,LOWER_DRILLHOLE_DIAM_IN,CASING_DIAM_IN,SPECIFIC_CAPACITY_GMFT_AMT,CHIEF_AQUIFER_DESC,WATER_USE_SHORT_DESC,SOURCE_STATUS_DESC
Geocortex.Gis.Geometries.Polygon,10465,83653,FX329,,9268,VINTAGE ESTATES HOME OWNERS ASSOC,VINTAGE ESTATES HOME OWNERS ASSOC,PS22,1988-02-08T00:00:00.0000000,1987-10-15T00:00:00.0000000,250,360000,360000,628,12,8,8,31.3,Limestone/Dolomite,OTM - single-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,337,83654,AU054,,397,KENILWORTH SUBD,KENILWORTH SUBD,PS22,1988-08-29T00:00:00.0000000,1988-10-28T00:00:00.0000000,160,230400,288000,640,14.75,8,8,4.7,Limestone/Dolomite,OTM - single-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10457,83643,BG630,,9014,PARK PLACE HOME OWNERS ASSOC,PARK PLACE HOME OWNERS ASSOC,DS12,1981-11-09T00:00:00.0000000,1979-10-02T00:00:00.0000000,300,432000,432000,630,12,6,8,201.3,Limestone/Dolomite,Privt/multi residences,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1375,912,GF553,,7029,,"KAUFMAN, JERALD",IR10,1992-03-24T00:00:00.0000000,1992-04-13T00:00:00.0000000,1200,1728000,1728000,102,30,30,16,,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3507,4211,RS681,,9651,LAFARGE NORTH AMERICA,LAFARGE NORTH AMERICA,IN62,2003-10-16T00:00:00.0000000,2003-10-28T00:00:00.0000000,500,720000,720000,425,15,10,10,5.6,Limestone/Dolomite,Mineral preparations,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3921,6542,,,8255,DANE CO PARKS DEPT,DANE CO PARKS DEPT,IR10,1981-07-07T00:00:00.0000000,1981-07-15T00:00:00.0000000,1600,2304000,2304000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,12257,80090,BG018,12800447,11251,"WATERTOWN, CITY OF - UTILITY","WATERTOWN, CITY OF - UTILITY",PS11,1935-08-12T00:00:00.0000000,1935-01-01T00:00:00.0000000,1200,1728000,2304000,725,24,15,24,57.1,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12260,80092,BG020,12800447,11251,"WATERTOWN, CITY OF - UTILITY","WATERTOWN, CITY OF - UTILITY",PS11,1971-03-26T00:00:00.0000000,1971-08-09T00:00:00.0000000,1275,1836000,1980000,703,26,17,26,17.9,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12264,595,AY327,12800447,11251,"WATERTOWN, CITY OF - UTILITY","WATERTOWN, CITY OF - UTILITY",PS11,1987-04-20T00:00:00.0000000,1989-07-28T00:00:00.0000000,750,1080000,,,10,10,22,25,,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12263,80091,BG019,12800447,11251,"WATERTOWN, CITY OF - UTILITY","WATERTOWN, CITY OF - UTILITY",PS11,1959-05-22T00:00:00.0000000,1959-11-01T00:00:00.0000000,1875,2700000,2448000,712,24,16,24,13.8,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,12164,77177,BF557,11302588,11229,"SUN PRAIRIE, CITY OF - UTILITY","SUN PRAIRIE, CITY OF - UTILITY",PS11,1972-11-29T00:00:00.0000000,1973-06-01T00:00:00.0000000,1200,1728000,1728000,866,24,15,24,15,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12159,70550,WN837,11302588,11229,"SUN PRAIRIE, CITY OF - UTILITY","SUN PRAIRIE, CITY OF - UTILITY",PS11,2008-07-17T00:00:00.0000000,2009-01-09T00:00:00.0000000,1000,1440000,1440000,905,24,17.25,24,9.4,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11535,2031,LI607,73717006,11080,"KRONENWETTER, VILLAGE OF","KRONENWETTER, VILLAGE OF",PS11,1996-04-23T00:00:00.0000000,1996-05-24T00:00:00.0000000,750,1080000,1080000,90,36,36,30,20,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,11536,2032,KO361,73717006,11080,"KRONENWETTER, VILLAGE OF","KRONENWETTER, VILLAGE OF",PS11,1996-04-23T00:00:00.0000000,1996-08-17T00:00:00.0000000,500,720000,720000,80.5,36,36,30,14.9,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,22377,92489,YZ895,,14450,LYNN FARMS INC,LYNN FARMS INC,LV10,2018-06-21T00:00:00.0000000,2018-06-29T00:00:00.0000000,20,28800,28800,240,8.75,6,6,0.4,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5520,31005,BD606,,4290,MAPLE HILLS GOLF CLUB,MAPLE HILLS GOLF CLUB,IR31,1977-08-30T00:00:00.0000000,1977-09-14T00:00:00.0000000,350,504000,163000,,,,,,,Golf course irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,22020,92155,YX126,,14327,"BADGER HOLSTEINS OF UNITY, LLC","BADGER HOLSTEINS OF UNITY, LLC",LV10,2017-07-12T00:00:00.0000000,2017-09-25T00:00:00.0000000,25,36000,20000,99,6,6,6,1,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,21580,91774,YQ716,,8298,HUNTSINGER FARMS INC,HUNTSINGER FARMS INC,IR10,2016-07-05T00:00:00.0000000,2016-07-14T00:00:00.0000000,1000,1440000,1440000,182,16,16,16,8.7,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4016,8174,BB986,,7887,DOANE LTD,DOANE LTD,IR10,1978-01-13T00:00:00.0000000,1978-05-04T00:00:00.0000000,1000,1440000,1440000,348,24,24,24,9.7,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4027,8188,BB997,,7887,DOANE LTD,DOANE LTD,IR10,1979-03-12T00:00:00.0000000,1979-03-27T00:00:00.0000000,1000,1440000,1440000,276,16,16,16,13.2,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,20701,91053,XS710,,13871,"MEYER, MEYER, MENSE LLC","MEYER, MEYER, MENSE LLC",IR10,2016-05-06T00:00:00.0000000,2016-05-24T00:00:00.0000000,500,720000,720000,135,16,16,16,33.3,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4003,8161,BB974,,8307,,"GROHN, LUTHER",IR10,1977-04-05T00:00:00.0000000,1977-08-08T00:00:00.0000000,,,1200000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,3993,8149,BB962,,10113,,"JAIN, RANDAL S",IR10,1977-01-11T00:00:00.0000000,1977-07-28T00:00:00.0000000,1200,1728000,576000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4092,8624,CG633,,8311,,"GROHN, LUTHER",IR10,1988-01-29T00:00:00.0000000,1988-07-27T00:00:00.0000000,1200,1728000,1728000,332,16,15,16,,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4086,8617,BC051,,8311,,"GROHN, LUTHER",IR10,1978-06-08T00:00:00.0000000,1978-07-10T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4078,8606,BC041,,8311,,"GROHN, LUTHER",IR10,1974-01-29T00:00:00.0000000,1974-06-10T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4681,23011,CG740,,8510,CHARLIE & PETE LLC,CHARLIE & PETE LLC,IR10,1989-05-26T00:00:00.0000000,1989-06-06T00:00:00.0000000,800,1152000,1152000,380,22,15,16,25,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6939,67687,RT500,,9555,HELLER FARMS INC,HELLER FARMS INC,LV10,2005-06-06T00:00:00.0000000,2005-06-15T00:00:00.0000000,10,14400,1000,115,10,6,6,0.2,Sandstone,Dairy farming,EXISTING source
Geocortex.Gis.Geometries.Polygon,19003,72521,WW364,77201124,11167,"PITTSVILLE, CITY OF - UTILITY","PITTSVILLE, CITY OF - UTILITY",PS11,2012-02-29T00:00:00.0000000,2012-08-17T00:00:00.0000000,,,,260,16,10,10,1.1,Granite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,19004,72522,WW365,77201124,11167,"PITTSVILLE, CITY OF - UTILITY","PITTSVILLE, CITY OF - UTILITY",PS11,2012-02-29T00:00:00.0000000,2012-08-01T00:00:00.0000000,,,,302,14,8,8,0.4,Granite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11937,88862,BH567,77201124,11167,"PITTSVILLE, CITY OF - UTILITY","PITTSVILLE, CITY OF - UTILITY",PS11,1976-05-19T00:00:00.0000000,1976-09-11T00:00:00.0000000,112,161280,162000,353,14,6,14,1.5,Granite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11938,671,CM201,77201124,11167,"PITTSVILLE, CITY OF - UTILITY","PITTSVILLE, CITY OF - UTILITY",PS11,1989-07-21T00:00:00.0000000,1990-03-15T00:00:00.0000000,100,144000,,400,14,10,14,3.3,Granite,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18902,73616,,,13134,,"WAGNER, KEVIN & SHARI",DS11,2013-11-12T00:00:00.0000000,1974-11-13T00:00:00.0000000,10,14400,2000,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,18903,73617,XI417,,13134,,"WAGNER, KEVIN & SHARI",IR10,2014-02-28T00:00:00.0000000,2014-05-27T00:00:00.0000000,1200,1728000,1728000,305,16,15,16,14.2,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20433,74313,UG757,,13768,,"WALSKE, PENNY & PATRICK",DS11,2015-02-11T00:00:00.0000000,2007-07-30T00:00:00.0000000,10,14400,14400,59,10,6,6,2.5,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7812,68856,TY622,,6514,OKRAY FAMILY FARMS,OKRAY FAMILY FARMS,IR10,2007-06-03T00:00:00.0000000,2007-06-07T00:00:00.0000000,1000,1440000,1440000,55.5,30,30,16,52.4,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1738,1467,FR718,,7193,,"HESS, GARY",IR21,1994-07-18T00:00:00.0000000,1994-08-24T00:00:00.0000000,1000,1440000,1440000,48,30,30,16,30.9,Sand/Gravel,Forestry irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,8967,70188,US627,,14880,OOOOF LLC,OOOOF LLC,IR10,2009-03-17T00:00:00.0000000,2009-04-09T00:00:00.0000000,800,1152000,1152000,51,30,30,16,54.5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3151,3520,RB777,,6507,OKRAY FAMILY FARMS,OKRAY FAMILY FARMS,IR10,2004-06-24T00:00:00.0000000,2005-05-10T00:00:00.0000000,1000,1440000,1440000,47,30,30,16,37.5,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1050,402,DN512,,11817,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1990-06-05T00:00:00.0000000,1990-06-12T00:00:00.0000000,400,576000,576000,51,32,32,24,,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5098,24113,BD143,,11817,MORTENSON BROTHERS FARM INC,MORTENSON BROTHERS FARM INC,IR10,1978-04-28T00:00:00.0000000,1978-05-19T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9760,71063,VC266,,10635,,"BIADASZ JR, DOMINIC",IR10,2010-04-16T00:00:00.0000000,2010-05-06T00:00:00.0000000,1000,1440000,1440000,155,16,16,16,34.8,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4903,23864,BC915,,7382,PATOKA FARMS LLC,PATOKA FARMS LLC,IR10,1966-08-15T00:00:00.0000000,1967-06-01T00:00:00.0000000,,,1440000,,,,,,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4980,23956,BD004,,6689,,"MEGAL, MARK",IR10,1975-02-18T00:00:00.0000000,1975-05-30T00:00:00.0000000,,,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6410,58411,,,10469,FAHRNER ASPHALT SEALER LLC,FAHRNER ASPHALT SEALER LLC,IN61,1976-06-17T00:00:00.0000000,1972-04-13T00:00:00.0000000,625,900000,400000,,,,,,,"Mining, quarrying",EXISTING source
Geocortex.Gis.Geometries.Polygon,5020,24005,BD046,,6771,CENTRAL PRAIRIE FARM,CENTRAL PRAIRIE FARM,IR10,1979-05-21T00:00:00.0000000,1976-11-10T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4985,23962,BD009,,6634,AFI AG LLC,AFI AG LLC,IR10,1975-06-24T00:00:00.0000000,1975-07-07T00:00:00.0000000,1200,1728000,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,22607,92714,ZX476,,13630,PORTAGE COUNTY PARKS DEPARTMENT,PORTAGE COUNTY PARKS DEPARTMENT,PS45,2019-08-19T08:25:47.0000000,2019-10-03T00:00:00.0000000,35,50400,50400,225,6,6,6,0,,"Other transient, non-community",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20046,73940,RV831,,13630,PORTAGE COUNTY PARKS DEPARTMENT,PORTAGE COUNTY PARKS DEPARTMENT,PS41,2014-09-18T00:00:00.0000000,2003-12-02T00:00:00.0000000,20,28800,28800,156,6,6,6,4,Sand/Gravel,Public/transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,20048,73942,XN621,,13630,PORTAGE COUNTY PARKS DEPARTMENT,PORTAGE COUNTY PARKS DEPARTMENT,CO21,2014-09-16T00:00:00.0000000,2015-05-26T00:00:00.0000000,600,864000,864000,186,16,16,16,100,Sand/Gravel,Recreation - winter,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20047,73941,UH054,,13630,PORTAGE COUNTY PARKS DEPARTMENT,PORTAGE COUNTY PARKS DEPARTMENT,PS41,2014-09-18T00:00:00.0000000,2007-07-28T00:00:00.0000000,15,21600,21600,111,6,6,6,3,Sand/Gravel,Public/transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,4747,23682,BC740,,9539,JUSTMANN LAND COMPANY LLC,JUSTMANN LAND COMPANY LLC,IR10,1976-08-12T00:00:00.0000000,1968-07-01T00:00:00.0000000,1000,1440000,1620000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,3198,3719,OC579,,9539,JUSTMANN LAND COMPANY LLC,JUSTMANN LAND COMPANY LLC,IR10,2002-05-09T00:00:00.0000000,2002-05-16T00:00:00.0000000,1000,1440000,1440000,106.5,30,30,16,27.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3312,3847,RE574,,9638,"WESTFIELD, VILLAGE OF","WESTFIELD, VILLAGE OF",OT01,2003-04-11T00:00:00.0000000,2003-07-10T00:00:00.0000000,715,1029600,1008000,340,24,17.25,24,6.2,Sandstone,Fire protection,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,3313,3848,RM499,,9638,"WESTFIELD, VILLAGE OF","WESTFIELD, VILLAGE OF",OT01,2003-04-11T00:00:00.0000000,2003-06-06T00:00:00.0000000,25,36000,19000,160,10,6,6,1.2,,Fire protection,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,15801,423,CX814,,11972,,"SEBASTION, DONALD",AQ10,1990-05-16T00:00:00.0000000,1991-10-16T00:00:00.0000000,250,360000,576000,152,12,10,10,,Sandstone,Aquaculture,EXISTING source
Geocortex.Gis.Geometries.Polygon,20593,91018,XS704,,13830,BULA-GIERINGER FARMS II LLC,BULA-GIERINGER FARMS II LLC,IR10,2016-03-08T00:00:00.0000000,2016-03-23T00:00:00.0000000,650,936000,936000,95,8,8,8,15,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10368,82209,BP128,43902958,9088,SEVENTH DAY ADVENTISTS (WISC),SEVENTH DAY ADVENTISTS (WISC),PS42,1979-10-10T00:00:00.0000000,1979-10-24T00:00:00.0000000,150,216000,40000,163,12,12,8,4,Sand/Gravel,Lodging,EXISTING source
Geocortex.Gis.Geometries.Polygon,10366,82207,BP131,43902958,9088,SEVENTH DAY ADVENTISTS (WISC),SEVENTH DAY ADVENTISTS (WISC),PS41,1979-10-10T00:00:00.0000000,1960-08-08T00:00:00.0000000,22,31680,40000,235,10,6,6,10,Sandstone,Public/transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,10367,82208,BP136,43900989,9088,SEVENTH DAY ADVENTISTS (WISC),SEVENTH DAY ADVENTISTS (WISC),CO99,1979-10-10T00:00:00.0000000,1969-07-09T00:00:00.0000000,100,144000,40000,150,6,6,6,2.5,Sand/Gravel,Commercial - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,17424,72490,WY209,,12592,"QUINCY, TOWN OF","QUINCY, TOWN OF",OT01,2012-11-02T00:00:00.0000000,2012-11-13T00:00:00.0000000,400,576000,576000,95,12,12,12,31.6,Sand/Gravel,Fire protection,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7817,68861,,,9816,,"SWANKE, RICH",DS11,2007-07-02T00:00:00.0000000,1967-11-07T00:00:00.0000000,15,21600,1000,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7818,68862,,,9816,,"SWANKE, RICH",DS11,2007-07-02T00:00:00.0000000,1979-09-13T00:00:00.0000000,15,21600,1000,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7819,68863,IL464,,9816,,"SWANKE, RICH",LV10,2007-07-02T00:00:00.0000000,1995-10-25T00:00:00.0000000,40,57600,57600,178,8.75,6,6,1,Sandstone,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7820,68864,WK135,,9816,,"SWANKE, RICH",IR10,2007-07-02T00:00:00.0000000,2007-07-16T00:00:00.0000000,750,1080000,1080000,357,14,13,14,12.5,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18152,72046,WU623,,12801,SIGNATURE FARMS II LLC,SIGNATURE FARMS II LLC,IR10,2012-04-22T00:00:00.0000000,2012-04-27T00:00:00.0000000,800,1152000,1152000,94,12,12,12,36.8,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17042,72431,WY205,,12525,,"HEITMAN, KENNETH",IR10,2012-10-22T00:00:00.0000000,2012-11-01T00:00:00.0000000,800,1152000,1152000,103,30,30,16,58.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,8470,69606,UL671,,10342,,"DEHMLOW, RON",IR10,2008-05-19T00:00:00.0000000,2008-05-27T00:00:00.0000000,1000,1440000,1440000,98,30,30,16,66.7,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9568,70826,VC257,,10582,,"MRZENA, FRANK",IR10,2009-12-17T00:00:00.0000000,2010-04-13T00:00:00.0000000,600,864000,864000,76,8,8,8,16.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1008,363,CR160,,10703,MARANATHA FARMS LLC,MARANATHA FARMS LLC,IR10,1989-05-02T00:00:00.0000000,1989-04-24T00:00:00.0000000,1200,1728000,1728000,126,30,30,16,,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9182,70429,TU517,46004871,8957,LAKELAND UNIVERSITY,LAKELAND UNIVERSITY,PS32,2009-01-23T00:00:00.0000000,2009-04-30T00:00:00.0000000,240,345600,,300,24,12,18,2.4,Limestone/Dolomite,Academic institution,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2871,3163,IQ910,,8957,LAKELAND UNIVERSITY,LAKELAND UNIVERSITY,IR32,2000-06-16T00:00:00.0000000,2000-06-28T00:00:00.0000000,50,72000,72000,382,6,6,6,0.5,Limestone/Dolomite,Park&Rec field irrig,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10551,86401,GT012,46004871,8957,LAKELAND UNIVERSITY,LAKELAND UNIVERSITY,PS32,1964-05-27T00:00:00.0000000,1964-07-24T00:00:00.0000000,250,360000,360000,275,16,10,16,4.8,Limestone/Dolomite,Academic institution,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1814,1566,HB039,,8957,LAKELAND UNIVERSITY,LAKELAND UNIVERSITY,IR32,1995-07-11T00:00:00.0000000,1995-07-29T00:00:00.0000000,85,122400,120000,282,10,6,6,,Limestone/Dolomite,Park&Rec field irrig,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,19082,72827,XA278,,9801,,"WIPPERFURTH, RICHARD",LV10,2013-03-27T00:00:00.0000000,2013-05-01T00:00:00.0000000,45,64800,64800,58,9.5,6,6,3.3,Sand/Gravel,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,18605,72816,XE513,,13023,,"SCHLOUGH, NEIL",IR10,2013-03-22T00:00:00.0000000,2013-04-24T00:00:00.0000000,800,1152000,1152000,117,20,20,16,33.3,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6934,67681,RB793,,9801,,"WIPPERFURTH, RICHARD",IR10,2005-05-31T00:00:00.0000000,2005-10-13T00:00:00.0000000,1000,1440000,1440000,106,30,30,16,24.4,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,6520,65616,BE986,,8779,BARK RIVER EAST LLC,BARK RIVER EAST LLC,IN64,1970-07-24T00:00:00.0000000,1970-08-20T00:00:00.0000000,200,288000,100000,,,,,,,Construction - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,1143,514,EQ925,,8781,WE ENERGIES,WE ENERGIES,EG99,1990-12-04T00:00:00.0000000,1992-07-30T00:00:00.0000000,600,864000,864000,810,18,12,12,101.9,Sandstone,Power gen - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,9548,70804,VE267,,10249,VERMONT VALLEY COMMUNITY FARM,VERMONT VALLEY COMMUNITY FARM,IR10,2009-11-25T00:00:00.0000000,2010-04-08T00:00:00.0000000,300,432000,432000,100,17.5,17.5,12.75,17.9,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1161,554,DR422,,8612,WINGRA STONE CO,WINGRA STONE CO,IN64,1991-02-12T00:00:00.0000000,1991-03-19T00:00:00.0000000,400,576000,576000,298,12,8,8,8.3,Sandstone,Construction - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,1477,1060,FV745,,10904,"LANNON, VILLAGE OF - WATER UTILITIES","LANNON, VILLAGE OF - WATER UTILITIES",PS22,1992-07-13T00:00:00.0000000,1992-08-10T00:00:00.0000000,120,172800,,353,12,8,8,200,Limestone/Dolomite,OTM - single-unit housing,EXISTING source
Geocortex.Gis.Geometries.Polygon,7590,68615,QI932,,8975,AUSBLICK INC,AUSBLICK INC,PS43,2006-12-26T00:00:00.0000000,2001-07-09T00:00:00.0000000,10,14400,1200,180,10,6,6,0.6,Limestone/Dolomite,"Restaurants, taverns",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7591,68616,SO639,,8975,AUSBLICK INC,AUSBLICK INC,IR99,2006-12-26T00:00:00.0000000,2007-05-29T00:00:00.0000000,500,720000,720000,280,10,10,10,4.8,Limestone/Dolomite,Irrigation - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9569,70827,UV438,,8975,AUSBLICK INC,AUSBLICK INC,PS44,2009-12-18T00:00:00.0000000,2010-07-14T00:00:00.0000000,10,14400,1200,185,10,6,6,0.3,,"Business, retail",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7592,68617,WK855,,8975,AUSBLICK INC,AUSBLICK INC,CO21,2006-12-26T00:00:00.0000000,2008-12-11T00:00:00.0000000,500,720000,720000,398,10,10,10,0.3,,Recreation - winter,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17056,72312,MM159,,12535,ALTA GENETICS USA,ALTA GENETICS USA,LV20,2001-05-01T00:00:00.0000000,1998-05-19T00:00:00.0000000,15,21600,1040,125,8.75,6,6,0.9,,Non-dairy farming,EXISTING source
Geocortex.Gis.Geometries.Polygon,17054,3082,,,12535,ALTA GENETICS USA,ALTA GENETICS USA,LV20,2001-05-01T00:00:00.0000000,1986-10-20T00:00:00.0000000,63,90720,3660,,,,,,,Non-dairy farming,EXISTING source
Geocortex.Gis.Geometries.Polygon,22704,92807,AAA730,,14598,ZIGNEGO COMPANY INC,ZIGNEGO COMPANY INC,CO99,2019-11-22T11:18:12.0000000,2020-03-26T00:00:00.0000000,150,216000,216000,300,10,6,6,2.3,,Commercial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17851,72604,WY217,,12716,,"ZIMMER, GARY",IR10,2013-01-04T00:00:00.0000000,2013-03-15T00:00:00.0000000,1000,1440000,1440000,218,16,16,16,9.7,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9961,71281,,,8017,,"DRACHENBERG, ERIC",DS11,2010-10-13T00:00:00.0000000,1987-06-18T00:00:00.0000000,10,14400,1000,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
