TaxYear,Name,SchoolDist,TotalAssessedValu,AssessedLandValu,AssessedImprovementValu,EstimatedFairMarketValu,NetPropTax,GrossPropTax,PropClass,AuxPropClass,AssessedAcres,DeedAcres,GISAcres,Longitude,Latitude,PropClassDesc
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,220300,36200,184100,0,3951.05,4561.23,"1,5,6",none,0,12,11.82351048,-89.15109582,44.45407119,"['Residential', 'Undeveloped', 'Productive Forest']"
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,113400,8200,105200,110900,1929.76,2347.91,1,none,0,0.95,0.822831612,-89.14371289,44.45460045,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,15000,15000,0,14700,283.62,310.57,2,none,0,7.48,7.844319384,-89.14360555,44.45577034,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,23600,23600,0,23100,446.25,488.64,1,none,0,1.69,2.068969524,-89.1469086,44.45522581,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,0.92,1.022234706,-89.14320933,44.45509438,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,100200,33000,67200,98000,1680.16,2074.6,1,none,0,1.14,1.564005893,-89.14549408,44.45552589,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,1900,1900,0,1900,35.93,39.34,1,none,0,0,0.554378467,-89.14708358,44.45574618,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X3,0,0.25,0.1458653,-89.1449192,44.45610408,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,43800,22700,21100,42800,753.75,906.87,1,none,0,0,0.6219429,-89.14658922,44.45719412,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,37200,6500,30700,36400,996.95,770.22,1,none,0,0,0.299941419,-89.14551744,44.45724622,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,51700,6400,45300,50600,763.12,1070.43,1,none,0,0,0.292401599,-89.14899053,44.45738824,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,72400,4400,68000,70800,1458.51,1499.01,1,none,0,0,0.19438069,-89.14567765,44.45744574,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,7300,7300,0,7100,138.04,151.15,2,none,0,0,0.280680663,-89.1471092,44.45738816,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,1300,1300,0,1300,24.58,26.92,2,none,0,0,0.039257493,-89.14706931,44.45763267,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,44500,4400,40100,43500,626.98,921.36,1,none,0,0,0.194159777,-89.14580168,44.45760398,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,53700,4400,49300,52500,940.93,1111.84,1,none,0,0,0.194233172,-89.14525042,44.45761817,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,96000,4400,91600,93900,1600.75,1987.64,1,none,0,0,0.194155363,-89.14592594,44.45776209,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,18800,4400,14400,18400,281.04,389.25,1,none,0,0,0.195121568,-89.14537394,44.45777698,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,244500,16300,228200,239100,4548.63,5062.28,2,none,0,0,0.4987473,-89.14672434,44.45765766,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,4400,4400,0,4300,83.2,91.1,1,none,0,0,0.14610524,-89.14603547,44.45790018,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,70100,5200,64900,68500,1510.01,1451.38,2,none,0,0,0.160467556,-89.14690056,44.45792104,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,16600,4400,12200,16200,239.43,343.69,1,none,0,0,0.198286323,-89.14549471,44.4579365,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,59500,8100,51400,58200,910.6,1231.92,1,none,0,0,0.735766186,-89.14459774,44.45786094,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,34400,21800,12600,33600,575.99,712.23,1,none,0,0,1.010062061,-89.14846586,44.45779909,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,21100,1800,19300,20600,324.52,436.86,2,none,0,0,0.055048966,-89.14716481,44.45830593,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,139400,13100,126300,136300,2561.38,2886.23,2,none,0,0.45,0.445574978,-89.14622511,44.45813755,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,3700,2400,1300,3600,29.75,76.6,2,none,0,0.45,0.436748561,-89.14228881,44.45818507,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,23000,4400,18600,22500,220.44,476.2,1,none,0,0,0.201233603,-89.14591469,44.45828918,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,52800,3800,49000,51600,923.91,1093.2,2,none,0,0,0.119473788,-89.14723578,44.45839706,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,78000,6500,71500,76300,1400.4,1614.96,2,none,0,0.2,0.201248097,-89.14569563,44.45837765,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,31000,3800,27200,30300,511.72,641.85,2,none,0,0,0.114440809,-89.14733061,44.45851944,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,8200,8200,0,8000,155.05,169.78,1,none,0,0,0.630667453,-89.14491323,44.45839158,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,127100,17000,110100,124300,2328.8,2631.56,1,none,0,0,0.834186124,-89.1490768,44.45820502,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,2300,2300,0,2200,43.5,47.63,2,none,0,0,0.43124149,-89.14158591,44.45852534,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,1.236418124,-89.14763347,44.45821693,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,400,400,0,400,7.57,8.29,1,none,0,0,0.188040385,-89.14972067,44.45864146,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,9700,5500,4200,9500,108.98,200.84,1,none,0,0,0.279807501,-89.14513856,44.45868081,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,77700,13900,63800,76000,1254.72,1608.74,1,none,0,0,1.819942041,-89.15010496,44.45832022,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.241597826,-89.14787822,44.45869059,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,49900,5500,44400,48800,729.08,1033.16,1,none,0,0,0.225441381,-89.14533264,44.45883752,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,34800,6700,28100,34000,583.57,720.52,2,none,0,0.28,0.279602441,-89.14648094,44.45882123,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,80500,13600,66900,78700,1307.67,1666.72,1,none,0,0,0.449078044,-89.14798258,44.45881009,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,5500,5500,0,5400,103.99,113.87,1,none,0,0,0.248062066,-89.14547952,44.45902701,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,37200,10900,26300,36400,488.95,770.22,2,none,0,0,0.403577335,-89.14659016,44.45896835,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,79800,13600,66200,78000,1294.44,1652.23,1,none,0,0,0.441553229,-89.14809726,44.45897234,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,107300,13300,94000,104900,1814.42,2221.61,1,none,0,2.3,2.041964306,-89.15119802,44.45859981,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,57700,4700,53000,56400,876.57,1194.66,1,none,0,0,0.216751127,-89.14704091,44.45920379,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,4400,4400,0,4300,83.2,91.1,2,none,0,0,0.200585071,-89.14649274,44.45921625,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,82300,13500,68800,80500,1468.72,1704,1,none,0,0,0.43288347,-89.14820395,44.45913966,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,52600,6600,46000,51400,780.15,1089.08,1,none,0,0,0.298409948,-89.14564861,44.45924543,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,55300,4400,50900,54100,971.19,1144.97,1,none,0,0,0.185203189,-89.14660015,44.45938195,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,76400,4600,71800,74700,1230.15,1581.83,1,none,0,0,0.211198131,-89.14717085,44.4593633,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,61000,13600,47400,59600,1078.95,1262.97,1,none,0,0,0.403061826,-89.14830242,44.45930953,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,43300,4400,38900,42300,908.3,896.52,1,none,0,0,0.200695505,-89.1473041,44.459515,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,35700,7000,28700,34900,460.59,739.16,1,none,0,0,0.317521545,-89.14583982,44.45949131,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,67300,4200,63100,65800,1362.08,1393.42,1,none,0,0,0.19183897,-89.14672692,44.45953592,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,66500,13200,53300,65000,1042.96,1376.86,1,none,0,0,0.511334093,-89.14841537,44.45951059,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,50300,4600,45700,49200,736.65,1041.45,1,none,0,0,0.178386069,-89.14745004,44.45966322,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,45500,4000,41500,44500,949.89,942.06,1,none,0,0,0.180803653,-89.14599344,44.45968938,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,3800,3800,0,3700,71.84,78.67,6,none,0,0,1.196201263,-89.1451497,44.45937798,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,55800,4400,51400,54600,840.63,1155.31,1,none,0,0,0.227055873,-89.14687015,44.45970316,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,80600,14400,66200,78800,1449.55,1668.78,1,none,0,0,0.40025745,-89.14853703,44.45972683,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,4900,4900,0,4800,92.65,101.45,2,none,0,0,0.19771006,-89.14702264,44.45985039,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,126900,6600,120300,124100,2185.02,2627.42,1,none,0,0,0.298682121,-89.14614076,44.45988097,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,101500,20700,80800,99200,1704.75,2101.52,1,none,0,0,0.494737171,-89.14867222,44.45996351,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,83700,5500,78200,81800,1368.18,1732.98,1,none,0,0,0.250753065,-89.14631135,44.46009929,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,61500,9600,51900,60100,948.42,1273.34,1,none,0,0,0.443367202,-89.14582381,44.46009228,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,47700,4500,43200,46600,687.48,987.61,1,none,0,0,0.203571885,-89.14558094,44.46103881,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,69200,14800,54400,67700,1094.01,1432.76,1,none,0,0,0.331505952,-89.1494754,44.46101478,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,88700,5200,83500,86700,1462.71,1836.49,1,none,0,0,0.248556688,-89.14572694,44.46121184,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,102800,21600,81200,100500,1729.32,2128.43,1,none,0,0,0.521188229,-89.14967014,44.4612337,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,65800,8800,57000,64300,1169.74,1362.38,1,none,0,0,0.405076528,-89.14518816,44.4612781,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,87100,10100,77000,85200,1432.48,1803.38,1,none,0,0,0.48706206,-89.14727008,44.46131315,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,70700,13900,56800,69100,1262.37,1463.81,1,none,0,0,0.342447277,-89.14984612,44.46144296,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,13100,4800,8300,12800,173.25,271.22,1,none,0,0,0.241123088,-89.14395504,44.46157608,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,71700,6600,65100,70100,1141.29,1484.53,1,none,0,0,0.280418007,-89.14751466,44.46163025,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,4600,4600,0,4500,86.98,95.24,1,none,0,0,0.205976215,-89.14697348,44.46168312,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,31900,4600,27300,31200,655.73,660.47,1,none,0,0,0.196494524,-89.14376057,44.46164949,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,1.267148917,-89.14854788,44.46148997,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,79100,11100,68000,77300,1421.21,1637.74,1,none,0,0,0.391190683,-89.14549799,44.4617241,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,127700,24000,103700,124900,2200.14,2643.98,1,none,0,0,0.765881142,-89.15009361,44.46167507,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,138300,21200,117100,135200,2400.57,2863.45,1,none,0,6.5,6.798321781,-89.14759544,44.45631394,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,9.376801906,-89.15107293,44.45467543,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,73200,73200,0,71600,1384.09,1515.58,6,none,0,22.86,23.1187702,-89.15137023,44.45595733,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,111200,24800,86400,0,1888.15,2302.35,"1,4,5,5M",none,0,20,20.52277375,-89.13722825,44.45537282,"['Residential', 'Agricultural', 'Undeveloped', 'Agricultural Forest']"
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,314900,64100,250800,307900,5739.77,6519.89,"1,6",none,0,20,18.85618997,-89.15504053,44.45903538,"['Residential', 'Productive Forest']"
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,138700,24700,114000,135600,2548.13,2871.73,1,none,0,0,0.566223303,-89.14756453,44.45709327,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,65100,7700,57400,63700,1156.49,1347.87,1,none,0,0.67,0.705987985,-89.15080517,44.45746134,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,9.508531875,-89.13742069,44.45899737,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,76300,14600,61700,74600,1228.26,1579.76,1,none,0,0,0.348970454,-89.14905661,44.46043626,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,4900,4900,0,4800,92.65,101.45,6,none,0,0,1.829664399,-89.14493185,44.46025015,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,77500,10900,66600,75800,1554.94,1604.6,1,none,0,0,0.50022247,-89.14541083,44.46048586,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,15500,15500,0,15200,293.08,320.92,6,none,0,4.03,4.023250704,-89.15072389,44.45990028,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,38100,38100,0,0,720.41,788.85,"5,6",none,0,24.5,21.25058778,-89.14107379,44.45977551,"['Undeveloped', 'Productive Forest']"
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,51200,51200,0,50100,968.11,1060.08,6,none,0,16,15.15925512,-89.15262797,44.45930116,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,94900,3000,91900,92800,1579.95,1964.87,1,none,0,0,0.163696358,-89.14535281,44.46073894,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,3600,3600,0,3500,68.07,74.54,1,none,0,0,0.206672038,-89.14546137,44.46087892,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,70900,13200,57700,69300,1126.17,1467.97,1,none,0,0,0.29040554,-89.14936458,44.46084549,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,900,900,0,900,17.02,18.64,6,none,0,0,0.27061609,-89.14500797,44.46091576,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,700,700,0,700,13.24,14.5,6,none,0,0,0.241379062,-89.14473116,44.46094952,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,2700,2700,0,2600,51.05,55.9,6,none,0,0,0.889629076,-89.14375732,44.46107904,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,113800,39600,74200,111300,1937.32,2356.19,1,none,0,5.37,5.351769075,-89.142357,44.46155513,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,20500,20500,0,20000,387.62,424.45,6,none,0,5.35,5.874165793,-89.15142393,44.46112852,Productive Forest
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,61600,8700,52900,60200,1394.31,1275.41,1,none,0,0,0.401549202,-89.14727761,44.4602366,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,36200,5300,30900,35400,610.04,749.51,1,none,0,0,0.243149738,-89.14779402,44.46015645,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,9900,9900,0,9700,187.19,204.97,1,none,0,0,0.423830656,-89.14914457,44.46197368,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.592316338,-89.14694603,44.46286505,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,91900,7500,84400,89900,1523.23,1902.76,1,none,0,0,0.288456976,-89.14841101,44.4636,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,20700,20700,0,0,391.4,428.58,"4,5,5M",none,0,20,18.75002285,-89.15508809,44.46248586,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,179700,6400,173300,175700,3323.37,3720.62,7,none,0,1.61,1.61595832,-89.15431879,44.46471599,Other
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,X4,0,20.38,20.29365658,-89.13689107,44.46619621,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,86500,32500,54000,84600,1421.11,1790.94,1,none,0,1.9,2.090307116,-89.15296803,44.46769305,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,1000,1000,0,1000,18.9,20.7,1,none,0,0.55,0.56336531,-89.14851437,44.46524192,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,128800,8000,120800,125900,2360.94,2666.75,2,none,0,1.99,1.981087308,-89.14908184,44.46635617,Commercial
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,196800,12300,184500,192400,3646.7,4074.67,3,none,0,2,1.945300435,-89.14907913,44.46749971,Manufacturing
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,100,100,0,0,1.9,2.08,4,none,0,0.29,0.484446261,-89.15629757,44.46754109,Agriculture
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,64100,26100,38000,62700,997.58,1327.17,1,none,0,0,0.470933061,-89.14363539,44.46224958,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,64900,6100,58800,63500,1012.72,1343.74,1,none,0,0,0.237146586,-89.14322341,44.46179364,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,31000,4600,26400,30300,511.72,641.85,1,none,0,0,0.202679066,-89.14709287,44.46183687,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,30100,4800,25300,29400,494.7,623.21,1,none,0,0,0.202240426,-89.14782928,44.46186676,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,61800,13500,48300,60400,1258.1,1279.56,1,none,0,0,0.445476106,-89.15036289,44.46188484,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,97600,10800,86800,95400,1631.01,2020.78,1,none,0,0,0.542867771,-89.14497447,44.46189284,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,119900,8900,111000,117200,2052.66,2482.49,1,none,0,0,0.638555186,-89.14608934,44.46192946,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,78100,7700,70400,76400,1262.3,1617.04,1,none,0,0,0.364265868,-89.14750975,44.46198341,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,5500,5500,0,5400,103.99,113.87,1,none,0,0,0.233909136,-89.1471698,44.46210867,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,81600,18100,63500,79800,1328.47,1689.49,1,none,0,0,0.703950496,-89.15060443,44.46203702,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,125900,11000,114900,123100,2166.12,2606.72,1,none,0,0,0.50668179,-89.14936376,44.46227176,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,85700,16900,68800,83800,1482,1774.39,1,none,0,0,0.8572043,-89.15096112,44.46217479,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,110300,10700,99600,107900,1871.13,2283.71,1,none,0,0,0.619109998,-89.14650629,44.46226838,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,47200,4900,42300,46200,818.03,977.26,1,none,0,0,0.236380424,-89.14957187,44.4625016,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,108900,46200,62700,106500,1984.66,2254.72,1,none,0,0,1.311422759,-89.14427321,44.46224908,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,165200,10600,154600,161500,2909.2,3420.4,1,none,0,0,0.527534732,-89.14810204,44.4624234,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,105900,17200,88700,103500,1787.93,2192.61,1,none,0,0,0.904886532,-89.1511404,44.46235598,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,129100,16800,112300,126200,2366.62,2672.97,1,none,0,1.93,1.932950566,-89.14553081,44.46236122,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,60500,4400,56100,59200,1233.52,1252.64,1,none,0,0,0.194512657,-89.14973257,44.46264183,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,35400,26900,8500,34600,594.91,732.94,1,none,0,0.99,0.984065585,-89.14505815,44.46271082,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.508764011,-89.14763974,44.46259932,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,126200,6300,119900,123400,2311.79,2612.93,1,none,0,0,0.310002791,-89.14834177,44.46273077,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,91200,10300,80900,89200,1509.99,1888.26,1,none,0,0,0.610721622,-89.15093734,44.46270804,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,62800,5900,56900,61400,973,1300.25,1,none,0,0,0.269184889,-89.14930359,44.46283883,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,105300,6500,98800,103000,1776.6,2180.2,1,none,0,0,0.325966113,-89.14988988,44.46284435,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.287387583,-89.14788437,44.46291529,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,61400,5200,56200,60000,1086.53,1271.27,1,none,0,0,0.219728702,-89.15089675,44.46297813,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.307668697,-89.14851566,44.46295943,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,79400,8800,70600,77600,1426.88,1643.95,1,none,0,0.67,0.671646582,-89.14542373,44.46302211,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,6500,6500,0,6400,122.9,134.58,1,none,0,0,0.268729638,-89.15006881,44.46307508,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,69400,6300,63100,67900,1224.79,1436.9,1,none,0,0,0.300766195,-89.14947387,44.46306572,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,113200,6300,106900,110700,1925.97,2343.76,1,none,0,0,0.287743506,-89.14805992,44.46314353,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,225400,56000,169400,220400,4047.47,4666.81,1,none,0,0.82,0.821133171,-89.14481711,44.46309095,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,86100,6300,79800,84200,1413.56,1782.67,1,none,0,0,0.304106504,-89.14868878,44.4631887,Residential
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.319581291,-89.14719734,44.46319035,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,0,0,0,0,0,0,none,none,0,0,0.288100065,-89.14823546,44.46337177,none
2016,VILLAGE OF SCANDINAVIA,IOLA-SCANDINAVIA SD,101300,9000,92300,99100,1700.97,2097.38,1,none,0,0,0.404994697,-89.14969307,44.46334305,Residential
