OID_,X,Y,FID,OBJECTID,LATITUDE,LONGITUDE,SITE_NAME,SITE_NO,SITE_TYPE,SOURCE,OBJECTID_1,OBS_DATE,SITE_NO_1,SITE_NAM_1,OBS_TYPE,OBS,UNIT
70309,-9976183.371726490557194,5483951.264125600457191,70309,16871,44.119484000000000,-89.617580000000004,Dry Creek at CTH G,10030204.000000000000000,ST,WDNR,72306,2000/04/11 00:00:00+00,10030204.000000000000000,Dry Creek at CTH G,ST,1.850000000000000,CFS
70310,-9976183.371726490557194,5483951.264125600457191,70310,16871,44.119484000000000,-89.617580000000004,Dry Creek at CTH G,10030204.000000000000000,ST,WDNR,72307,2000/05/03 00:00:00+00,10030204.000000000000000,Dry Creek at CTH G,ST,5.910000000000000,CFS
70311,-9976183.371726490557194,5483951.264125600457191,70311,16871,44.119484000000000,-89.617580000000004,Dry Creek at CTH G,10030204.000000000000000,ST,WDNR,72308,2000/06/14 00:00:00+00,10030204.000000000000000,Dry Creek at CTH G,ST,8.400000000000000,CFS
70312,-9999485.880756080150604,5521466.951981799677014,70312,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72309,1999/12/08 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.150000000000000,CFS
70313,-9999485.880756080150604,5521466.951981799677014,70313,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72310,2000/01/10 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.510000000000000,CFS
70314,-9999485.880756080150604,5521466.951981799677014,70314,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72311,2000/02/09 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.080000000000000,CFS
70315,-9999485.880756080150604,5521466.951981799677014,70315,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72312,2000/03/07 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.100000000000000,CFS
70316,-9999485.880756080150604,5521466.951981799677014,70316,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72313,2000/03/07 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.100000000000000,CFS
70317,-9999485.880756080150604,5521466.951981799677014,70317,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72314,2000/04/11 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.020000000000000,CFS
70318,-9999485.880756080150604,5521466.951981799677014,70318,16898,44.360923999999997,-89.826909999999998,Onemile Creek at Sampson Rd,10034061.000000000000000,ST,WDNR,72315,2000/05/03 00:00:00+00,10034061.000000000000000,Onemile Creek at Sampson Rd,ST,0.150000000000000,CFS
70319,-9996200.842594649642706,5470934.437586870044470,70319,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72316,2000/06/15 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,5.780000000000000,CFS
70320,-9996200.842594649642706,5470934.437586870044470,70320,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72317,2000/05/03 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,1.950000000000000,CFS
70321,-9996200.842594649642706,5470934.437586870044470,70321,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72318,2000/03/06 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,1.200000000000000,CFS
70322,-9996200.842594649642706,5470934.437586870044470,70322,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72319,2000/02/09 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,0.100000000000000,CFS
70323,-9996200.842594649642706,5470934.437586870044470,70323,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72320,2000/01/11 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,0.100000000000000,CFS
70324,-9996200.842594649642706,5470934.437586870044470,70324,16899,44.035480000000000,-89.797399999999996,Carter Creek at 11th Ave,10034065.000000000000000,ST,WDNR,72321,1999/12/08 00:00:00+00,10034065.000000000000000,Carter Creek at 11th Ave,ST,0.650000000000000,CFS
70325,-9966252.114693030714989,5506779.831249659880996,70325,16895,44.266520000000000,-89.528366000000005,South Branch of Tenmile Cr at Central Sands Rd,10031975.000000000000000,ST,WDNR,72322,2000/06/15 00:00:00+00,10031975.000000000000000,South Branch of Tenmile Cr at Central Sands Rd,ST,5.940000000000000,CFS
70326,-9966252.114693030714989,5506779.831249659880996,70326,16895,44.266520000000000,-89.528366000000005,South Branch of Tenmile Cr at Central Sands Rd,10031975.000000000000000,ST,WDNR,72323,2000/03/07 00:00:00+00,10031975.000000000000000,South Branch of Tenmile Cr at Central Sands Rd,ST,1.600000000000000,CFS
70327,-9966252.114693030714989,5506779.831249659880996,70327,16895,44.266520000000000,-89.528366000000005,South Branch of Tenmile Cr at Central Sands Rd,10031975.000000000000000,ST,WDNR,72324,2000/02/09 00:00:00+00,10031975.000000000000000,South Branch of Tenmile Cr at Central Sands Rd,ST,1.300000000000000,CFS
70328,-9966252.114693030714989,5506779.831249659880996,70328,16895,44.266520000000000,-89.528366000000005,South Branch of Tenmile Cr at Central Sands Rd,10031975.000000000000000,ST,WDNR,72325,2000/02/09 00:00:00+00,10031975.000000000000000,South Branch of Tenmile Cr at Central Sands Rd,ST,1.300000000000000,CFS
70329,-9990346.917830059304833,5519146.578482350334525,70329,16878,44.346019499999997,-89.744813300000004,Bloody Run Creek - 64th St,723303.000000000000000,ST,WDNR,72326,1999/11/11 00:00:00+00,723303.000000000000000,Bloody Run Creek - 64th St,ST,0.220000000000000,CFS
70330,-9961809.799131499603391,5538157.341478940099478,70330,16862,44.468020000000003,-89.488460000000003,Little Plover River At Kennedy Ave,10020548.000000000000000,ST,WDNR,72327,2007/05/09 00:00:00+00,10020548.000000000000000,Little Plover River At Kennedy Ave,ST,2.100000000000000,CFS
70331,-9994341.806999409571290,5407960.755910250358284,70331,16804,43.627395999999997,-89.780699999999996,Wisconsin River at Wisconsin Dells,573052.000000000000000,ST,WDNR,72328,2005/11/28 00:00:00+00,573052.000000000000000,Wisconsin River at Wisconsin Dells,ST,0.000000000000000,CFS
70332,-9926096.280012499541044,5524113.656560139730573,70332,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72329,2006/07/31 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,116.000000000000000,CFS
70333,-9926096.280012499541044,5524113.656560139730573,70333,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72330,2006/08/25 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,115.200000000000003,CFS
70334,-9926096.280012499541044,5524113.656560139730573,70334,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72331,2006/09/25 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,73.500000000000000,CFS
70335,-9926096.280012499541044,5524113.656560139730573,70335,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72332,2008/05/15 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,155.500000000000000,CFS
70336,-9926096.280012499541044,5524113.656560139730573,70336,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72333,2008/06/11 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,141.300000000000011,CFS
70337,-9926096.280012499541044,5524113.656560139730573,70337,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72334,2008/07/09 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,134.699999999999989,CFS
70338,-9926096.280012499541044,5524113.656560139730573,70338,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72335,2008/08/13 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,120.200000000000003,CFS
70339,-9926096.280012499541044,5524113.656560139730573,70339,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72336,2007/04/22 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,143.300000000000011,CFS
70340,-9926096.280012499541044,5524113.656560139730573,70340,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72337,2007/05/16 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,157.699999999999989,CFS
70341,-9926096.280012499541044,5524113.656560139730573,70341,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72338,2007/06/20 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,167.800000000000011,CFS
70342,-9926096.280012499541044,5524113.656560139730573,70342,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72339,2007/07/18 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,118.000000000000000,CFS
70343,-9926096.280012499541044,5524113.656560139730573,70343,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72340,2007/08/15 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,89.400000000000006,CFS
70344,-9926096.280012499541044,5524113.656560139730573,70344,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72341,2007/09/19 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,88.799999999999997,CFS
70345,-9926096.280012499541044,5524113.656560139730573,70345,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72342,2010/04/23 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,109.400000000000006,CFS
70346,-9926096.280012499541044,5524113.656560139730573,70346,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72343,2010/05/23 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,133.900000000000006,CFS
70347,-9926096.280012499541044,5524113.656560139730573,70347,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72344,2010/06/20 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,121.599999999999994,CFS
70348,-9926096.280012499541044,5524113.656560139730573,70348,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72345,2010/07/25 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,197.800000000000011,CFS
70349,-9926096.280012499541044,5524113.656560139730573,70349,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72346,2010/08/30 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,88.900000000000006,CFS
70350,-9926096.280012499541044,5524113.656560139730573,70350,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72347,2009/05/10 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,170.599999999999994,CFS
70351,-9926096.280012499541044,5524113.656560139730573,70351,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72348,2009/06/21 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,83.200000000000003,CFS
70352,-9926096.280012499541044,5524113.656560139730573,70352,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72349,2009/07/26 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,90.200000000000003,CFS
70353,-9926096.280012499541044,5524113.656560139730573,70353,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72350,2009/08/20 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,117.500000000000000,CFS
70354,-9926096.280012499541044,5524113.656560139730573,70354,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72351,2009/09/20 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,123.200000000000003,CFS
70355,-9926096.280012499541044,5524113.656560139730573,70355,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72352,2011/05/22 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,178.599999999999994,CFS
70356,-9926096.280012499541044,5524113.656560139730573,70356,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72353,2011/06/19 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,217.800000000000011,CFS
70357,-9926096.280012499541044,5524113.656560139730573,70357,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72354,2011/07/15 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,154.699999999999989,CFS
70358,-9926096.280012499541044,5524113.656560139730573,70358,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72355,2011/08/26 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,139.400000000000006,CFS
70359,-9926096.280012499541044,5524113.656560139730573,70359,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72356,2011/09/23 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,194.099999999999994,CFS
70360,-9926096.280012499541044,5524113.656560139730573,70360,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72357,2012/05/24 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,120.000000000000000,CFS
70361,-9926096.280012499541044,5524113.656560139730573,70361,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72358,2012/06/24 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,91.099999999999994,CFS
70362,-9926096.280012499541044,5524113.656560139730573,70362,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72359,2012/07/22 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,96.599999999999994,CFS
70363,-9926096.280012499541044,5524113.656560139730573,70363,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72360,2012/08/19 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,126.599999999999994,CFS
70364,-9926096.280012499541044,5524113.656560139730573,70364,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72361,2012/09/23 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,119.400000000000006,CFS
70365,-9926096.280012499541044,5524113.656560139730573,70365,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72362,2013/08/18 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,94.700000000000003,CFS
70366,-9926096.280012499541044,5524113.656560139730573,70366,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72363,2013/09/24 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,93.000000000000000,CFS
70367,-9926096.280012499541044,5524113.656560139730573,70367,16891,44.377920000000003,-89.167640000000006,Waupaca River 50 Yards Downstream From Hwy 10,10020689.000000000000000,ST,WDNR,72364,2013/04/19 00:00:00+00,10020689.000000000000000,Waupaca River 50 Yards Downstream From Hwy 10,ST,149.400000000000006,CFS
