FID,SITE_SEQ_N,SOURCE_SIT,SOURCE_TYP,WDRL_YEAR,USE_DESC,WATER_US_1,METHOD_COD,REPORT_COM,WDRL_FLAG,JAN_WDRL_G,FEB_WDRL_G,MAR_WDRL_G,APR_WDRL_G,MAY_WDRL_G,JUN_WDRL_G,JUL_WDRL_G,AUG_WDRL_G,SEP_WDRL_G,OCT_WDRL_G,NOV_WDRL_G,DEC_WDRL_G,ANNUAL_WDR,Shape__Area,Shape__Length
8659,6553,9308,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,720000,1440000,0,0,0,0,2160000,5146435.027,9050.788863
18781,10440,5110,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,2160000,0,0,0,0,0,2160000,5112894.297,9045.443075
22068,23372,19464,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,864000,1296000,0,0,0,0,0,2160000,5012783.992,8936.901187
6246,7362,7142,Groundwater,2011,orchards or nursery,IR22,COTH,2 hours daily irrigation.  Pumping 100gpm,Y,0,0,0,360000,360000,360000,360000,360000,360000,0,0,0,2160000,4966831.074,8914.7527
6607,11623,868,Groundwater,2010,cranberry irrigation,IR23,THM, ,Y,0,0,0,0,0,2160000,0,0,0,0,0,0,2160000,6279061.434,10097.34507
16629,21641,17801,Groundwater,2015,dairy farming,LV10,LERD,Believe this is over-calculated by a factor of 10.  Pump capacity can't withdraw 1.8 million gal/month.  KSM,Y,180000,180000,180000,180000,180000,180000,180000,180000,180000,180000,180000,180000,2160000,5037900.438,8974.241438
17154,6733,6618,Groundwater,2016,forestry irrigation,IR21,THM, ,Y,0,0,0,0,110360,1233125,632190,112000,75325,0,0,0,2163000,5053446.492,8992.245116
6617,11708,4957,Groundwater,2010,, , , ,Y,0,0,0,0,683700,179400,800100,500000,0,0,0,0,2163200,10361149.72,13758.05947
3069,4057,1993,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,680000,1160000,325000,0,0,0,0,2165000,6180399.438,10005.68869
21941,10609,2106,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2167754,0,0,0,0,0,0,2167754,4937628.664,8888.476472
20606,12890,4980,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,40000,1200000,900000,30000,0,0,0,2170000,5124414.719,9068.542256
19494,10434,6104,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,118732,519372,511546,965962,55453,0,0,2171065,5179716.734,9104.052503
22510,24383,20394,Groundwater,2018,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,515926,1547778,110296,0,0,0,0,2174000,5140828.414,9131.308489
2140,11226,3472,Groundwater,2013,dairy manufacturing,IR32,COTH, ,Y,0,0,0,0,199500,299250,578550,558600,438900,99750,0,0,2174550,5087781.703,9022.640632
7668,9959,3473,Groundwater,2013,dairy manufacturing,IR32,COTH, ,Y,0,0,0,0,199500,299250,578550,558600,438900,99750,0,0,2174550,5087781.703,9022.640632
16783,5257,8967,Groundwater,2016,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,0,0,2175000,0,0,0,0,2175000,5085295.77,9021.004066
12918,23817,19842,Groundwater,2014,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,0,0,1000000,1177000,0,0,0,2177000,5075501.012,8995.15752
3322,11808,2479,Groundwater,2012,OTM public,PS21,TFM, ,Y,12300,13500,19500,35000,134800,376700,625300,521200,321900,101600,19600,5900,2187300,4992448.867,8946.28979
2874,7217,9498,Groundwater,2011,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,0,1164200,198200,439400,202700,185100,0,0,2189600,5042082.227,8981.983177
6532,12707,8167,Groundwater,2010,dairy farming,LV10,LED, ,Y,186000,168000,186000,180000,186000,180000,186000,186000,180000,186000,180000,186000,2190000,4973453.945,8920.584923
7170,5287,5014,Groundwater,2013,dairy farming,LV10,LED, ,Y,0,0,0,0,0,390000,690000,660000,450000,0,0,0,2190000,5087781.703,9022.640632
21385,21187,17406,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,848400,1344000,0,0,0,0,2192400,6931144.465,10676.37134
2771,7231,2634,Groundwater,2010,dairy manufacturing,IR32,TFM, ,Y,0,0,0,353928,1223032,368575,1179,158880,88629,0,0,0,2194223,5131455.77,9061.232146
10651,13469,6728,Groundwater,2014,dairy manufacturing,IR32,THM, ,Y,0,0,0,0,180000,540000,558000,558000,360000,0,0,0,2196000,5132818.535,9062.683026
3264,12707,8167,Groundwater,2012,dairy farming,LV10,LED,Estimated 120 cows * 50 gallons per day,Y,186000,174000,186000,180000,186000,180000,186000,186000,180000,186000,180000,186000,2196000,4973453.945,8920.584923
23476,23009,19139,Groundwater,2018,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,83045,119482,1029996,970438,0,0,0,2202961,5016904.238,8957.244116
17461,5598,8592,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,507000,877500,819000,0,0,0,0,2203500,5060472.402,8998.421919
17462,5600,9169,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,507000,877500,819000,0,0,0,0,2203500,5060472.402,8998.421919
10017,11621,9564,Groundwater,2013,cranberry irrigation,IR23,THM, ,Y,0,0,0,0,0,0,0,0,1125000,0,0,1080000,2205000,5054566.18,8993.680825
6554,7948,1738,Groundwater,2010,forestry irrigation,IR21,THM, ,Y,0,0,0,0,463447,0,0,478296,1266341,0,0,0,2208084,5085295.77,9021.004066
11704,13951,9536,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,487500,904800,819000,0,0,0,0,2211300,5207550.027,9128.873319
14372,10142,8808,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1476000,738000,0,0,0,0,2214000,10771527.59,14120.85672
15939,11718,5253,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,201550,1002500,1011450,0,0,0,0,2215500,5110347.313,9055.701798
14483,11708,4957,Groundwater,2015,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,288000,1152000,776000,0,0,0,0,2216000,10361149.72,13758.05947
22143,5258,3107,Groundwater,2018,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,316800,1172160,728640,0,0,0,0,2217600,5091584.008,9026.161887
4470,7554,4807,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,442800,1779480,0,0,0,0,2222280,5067722.23,9003.31048
2634,5249,4832,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,72000,2154000,0,0,0,0,0,2226000,5058663.059,9003.35587
21963,21777,17932,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,472767,711942,1049374,0,0,0,0,0,2234083,5046072.98,8985.529777
4095,12907,5178,Groundwater,2010,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,0,396600,587000,1031100,223700,0,0,2238400,5105847.477,9038.518948
18327,12319,8096,Groundwater,2016,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,254000,467700,554400,579300,383600,0,0,0,2239000,5007026.996,8951.068285
22332,18458,12336,Groundwater,2018,public utility,PS11,TFM, ,Y,137000,220000,112000,40000,297000,238000,265000,89000,212000,301000,207000,122000,2240000,5081195.453,9016.770064
9306,6732,2162,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,840500,865000,540000,0,0,0,2245500,5006762.27,8950.9323
2580,12890,4980,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,60000,140000,1200000,800000,50000,0,0,2250000,5124414.719,9068.542256
10306,21622,17783,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,300000,600000,600000,750000,0,0,0,0,2250000,5013816.902,8956.932994
3064,6574,1376,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1488000,768000,0,0,0,0,0,2256000,5057154.719,8995.515389
11141,22102,18253,Groundwater,2014,agricultural irrigation,IR10,THM,Owners first name changed from Lewis to Louis,Y,0,0,0,0,155000,387000,984000,730000,0,0,0,0,2256000,5003537.746,8974.032439
18185,21696,17854,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,130500,695700,1358100,74700,0,0,0,2259000,5037969.41,8978.60634
13444,4899,7111,Groundwater,2015,dairy farming,LV10,TFM, ,Y,231136,19602,41412,29295,67106,56280,525184,474984,228210,201996,197512,189560,2262277,4978970.539,8925.726657
23592,5444,1440,Groundwater,2018,food manufacturing,IN31,THM, ,Y,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,2268000,5047680.57,8986.875718
23593,13040,5788,Groundwater,2018,food manufacturing,IN31,THM, ,Y,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000,2268000,5047680.57,8986.875718
11200,6733,6618,Groundwater,2014,forestry irrigation,IR21,THM, ,Y,0,0,0,320000,380000,498000,455000,360000,255000,0,0,0,2268000,5053446.492,8992.245116
20506,22578,18725,Groundwater,2017,dairy farming,LV10,LED, ,Y,180000,180000,180000,190000,190000,200000,200000,200000,190000,190000,190000,180000,2270000,4975231.16,8923.037265
18143,21641,17801,Groundwater,2016,non dairy farming,LV20,LERD, ,Y,189500,189500,189500,189500,189500,189500,189500,189500,189500,189500,189500,189500,2274000,5037900.438,8974.241438
3731,5777,6357,Groundwater,2012,non dairy farming,LV20,THM, ,Y,0,0,0,0,0,0,873000,1404000,0,0,0,0,2277000,4951908.445,8901.757814
18387,24795,20801,Surface Water,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,2280000,0,0,0,0,2280000,5077648.875,9064.77597
10795,4796,3232,Groundwater,2014,cranberry irrigation,IR23,THM, ,Y,0,0,0,0,0,0,0,0,0,1140478,0,1140478,2280956,5068060.566,9012.569789
9249,11710,5236,Groundwater,2010,, , , ,Y,0,0,0,0,0,576000,1278000,427000,0,0,0,0,2281000,10564729.22,13888.94131
1106,13040,5788,Groundwater,2010,food manufacturing,IN31,THM, ,Y,142800,134400,147000,149100,144900,159600,144900,287700,248200,241500,249900,231000,2281000,5047680.57,8986.875718
15085,23734,19763,Groundwater,2015,public transient,PS41,THM, ,Y,0,600000,120000,240000,60000,60000,180000,60000,240000,300000,300000,126600,2286600,5028934.555,8967.721278
18832,4241,10019,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,883000,781000,623000,0,0,0,0,2287000,4942901.25,8900.666889
23835,7231,2634,Groundwater,2018,irrigation other,IR99,TFM, ,Y,0,0,0,0,0,0,523244,908498,856682,0,0,0,2288424,5131455.77,9061.232146
15642,10398,4765,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1313000,650000,326000,0,0,0,0,2289000,5035401.523,8977.029707
6010,9179,8528,Groundwater,2011,dairy farming,LV10,LED, ,Y,190800,190800,190800,190800,190800,190800,190800,190800,190800,190800,190800,190800,2289600,5076198.391,9014.320148
17834,9087,1787,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,259860,660300,585750,788100,0,0,0,0,2294010,5070458.379,9007.841278
19272,13218,4560,Groundwater,2017,agricultural irrigation,IR10,LET, ,Y,0,0,0,0,0,585000,845000,865000,0,0,0,0,2295000,5023552.074,8965.727996
24925,11697,5228,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,576000,1152000,567000,0,0,0,0,2295000,5112469.82,9044.646415
14707,10270,9836,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1060500,1239000,0,0,0,0,2299500,4950636.313,8900.328879
6572,3965,5037,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,826800,971100,503100,0,0,0,0,2301000,5246292.363,9162.931564
24923,13794,3386,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,576000,1152000,576000,0,0,0,0,2304000,10652077.84,13929.36674
21335,6565,5058,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,2310000,0,0,0,0,0,2310000,5077648.875,9064.77597
3930,19508,15802,Groundwater,2013,aquaculture,AQ10,MRW, ,Y,151200,151200,151200,151200,151200,151200,0,0,0,468000,468000,468000,2311200,1346315.527,5640.667935
6971,19510,15804,Groundwater,2013,aquaculture,AQ10,MRW, ,Y,151200,151200,151200,151200,151200,151200,0,0,0,468000,468000,468000,2311200,1346315.527,5640.667935
8003,19509,15803,Groundwater,2013,aquaculture,AQ10,MRW, ,Y,151200,151200,151200,151200,151200,151200,0,0,0,468000,468000,468000,2311200,1346315.527,5640.667935
500,11936,3063,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,16800,542400,674400,1084800,0,0,0,2318400,5091166.578,9027.410154
943,8963,4909,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1080000,1240000,0,0,0,0,2320000,5141471.625,9087.745451
15586,12707,8167,Groundwater,2015,dairy farming,LV10,LERD,120 cows @50 gal/day plus single house,Y,196000,194000,196000,190000,196000,190000,196000,196000,196000,196000,190000,190000,2326000,4973453.945,8920.584923
7958,5444,1440,Groundwater,2010,food manufacturing,IN31,THM, ,Y,142800,134400,147000,149100,144900,159600,144900,287700,298200,241500,249900,231000,2331000,5047680.57,8986.875718
12256,12707,8167,Groundwater,2014,dairy farming,LV10,LERD, ,Y,196000,194000,196000,190000,196000,190000,196000,196000,196000,196000,190000,196000,2332000,4973453.945,8920.584923
11484,6519,7099,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,800000,1536000,0,0,0,0,0,2336000,6931144.465,10676.37134
10837,22212,18344,Groundwater,2014,dairy farming,LV10,TFM, ,Y,60,330,450,1332010,10530,3110,14190,973310,2770,110,100,70,2337040,5008478.867,8952.006567
6112,4131,5931,Groundwater,2011,agricultural irrigation,IR10, , ,Y,0,0,0,0,0,468000,936000,936000,0,0,0,0,2340000,4941418.195,8891.958757
10554,10398,4765,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,180000,1680000,480000,0,0,0,0,0,2340000,5035401.523,8977.029707
22424,21053,17047,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,540000,1080000,720000,0,0,0,0,2340000,5036588.781,8977.411469
6771,6723,6045,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,21620,862400,851320,610720,0,0,0,2346060,5059310.5,8997.159979
13251,6673,1671,Groundwater,2014,water bottling,IN41,OTH, ,Y,226837,156502,179921,297511,147640,271520,298747,171262,180973,166431,185113,66410,2348867,4939537.707,8890.365974
19787,12888,4968,Groundwater,2017,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,162000,2025000,0,162000,0,0,0,2349000,5104855.066,9037.568491
7172,21653,17813,Groundwater,2013,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,0,0,1350000,1000000,0,0,0,2350000,5086031.203,9021.134686
18841,11920,848,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,450000,1500000,400000,0,0,0,0,2350000,4958854.133,8915.354264
24999,7820,4923,Groundwater,2018,agricultural irrigation,IR10, , ,Y,0,0,0,0,550000,875000,925000,0,0,0,0,0,2350000,10534823.05,13822.19863
956,7217,9498,Groundwater,2010,dairy manufacturing,IR32,TFM, ,Y,0,0,0,0,411300,455500,565200,477000,181000,265700,0,0,2355700,5042082.227,8981.983177
7879,10376,5213,Groundwater,2010,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,0,642600,1285200,0,428400,0,0,2356200,5104855.066,9037.568491
19948,7958,5733,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,2363636,0,0,0,0,0,2363636,4086164.695,8137.36751
16794,10883,6422,Groundwater,2016,food manufacturing,IN31,TFM, ,Y,114159,108108,173945,403303,392883,446687,228869,184200,298464,10207,2836,0,2363661,5079152.77,9021.175815
16712,12519,7820,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,60000,1728000,576000,0,0,0,2364000,4986353.957,8932.538055
11314,9766,10366,Groundwater,2014,other commercial,CO99,THM, ,Y,0,0,0,0,3060,465750,703200,463500,311250,419700,0,0,2366460,4898308.188,8862.556753
6875,6673,1671,Groundwater,2013,water bottling,IN41,TFM, ,Y,229178,141409,199921,303680,145522,255643,302672,141241,196234,176922,198695,77308,2368425,4939537.707,8890.365974
15951,6673,1671,Groundwater,2015,water bottling,IN41,TFM, ,Y,229178,141409,199921,303680,145522,255643,302672,141241,196234,176922,198695,77308,2368425,4939537.707,8890.365974
17742,3934,9761,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1926000,450000,0,0,0,0,2376000,4960146.117,8909.667562
4417,10758,8777,Groundwater,2010,dairy farming,LV10,LED, ,Y,198000,198000,198000,198000,198000,198000,198000,198000,198000,198000,198000,198000,2376000,4554574.574,8546.144461
23692,25738,21744,Groundwater,2018,dairy farming,LV10,LED, ,Y,210000,210000,200000,200000,190000,190000,190000,195000,195000,200000,200000,200000,2380000,4975231.16,8923.037265
19990,18458,12336,Groundwater,2017,public utility,PS11,TFM, ,Y,158000,93000,132000,0,42000,244000,383000,315000,308000,323000,149000,238000,2385000,5081195.453,9016.770064
12538,21775,17930,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,2388420,0,0,0,0,2388420,5058178.188,8996.589138
7061,11826,5716,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,468060,686200,1244600,0,0,0,0,2398860,5014490.629,8957.240295
1737,6714,6047,Groundwater,2011,agricultural irrigation,IR10,OTH,Entered 12/4/12 by KSM,Y,0,0,0,0,0,0,960000,1440000,0,0,0,0,2400000,5088097.84,9023.016186
6225,10261,9766,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1200000,1200000,0,0,0,0,2400000,4386755.695,8394.69491
7215,6714,6047,Groundwater,2013,agricultural irrigation,IR10,THM,Provided hours pump ran - ksm,Y,0,0,0,0,0,0,960000,1440000,0,0,0,0,2400000,5088097.84,9023.016186
18165,10420,4945,Groundwater,2016,agricultural irrigation,IR10,LET, ,Y,0,0,0,0,0,0,1920000,480000,0,0,0,0,2400000,5044507.734,9006.698334
18788,6593,5242,Groundwater,2016,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,0,1080000,1320000,0,0,0,0,2400000,5056978.402,8995.54523
21894,22102,18253,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,600000,800000,1000000,0,0,0,0,2400000,5003537.746,8974.032439
3897,20887,16911,Groundwater,2013,dairy farming,LV10,LED, ,Y,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,2400000,4156481.602,8187.453087
10144,11539,9697,Groundwater,2013,dairy farming,LV10,LED, ,Y,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,2400000,4916015.676,8880.781531
11049,20887,16911,Groundwater,2014,dairy farming,LV10,LED, ,Y,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,2400000,4156481.602,8187.453087
20561,20887,16911,Groundwater,2017,dairy farming,LV10,LED, ,Y,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,2400000,4156481.602,8187.453087
22767,20887,16911,Groundwater,2018,dairy farming,LV10,LED, ,Y,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,2400000,4156481.602,8187.453087
2853,4062,9080,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,800000,722880,888000,0,0,0,2410880,5207550.027,9128.873319
21805,10697,5696,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2413749,0,0,0,0,0,0,2413749,5120794.711,9049.631664
90,7753,695,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,0,1371150,1049850,0,0,0,2421000,5142841.41,9071.405833
24875,12890,4980,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,35000,1300000,1040000,50000,0,0,0,2425000,5124414.719,9068.542256
20291,25603,21609,Groundwater,2017,public non transient,PS31,LER, ,Y,0,0,0,0,62000,581000,430000,582000,426000,304000,20000,20000,2425000,5112285.484,9045.715405
20292,25604,21610,Groundwater,2017,public non transient,PS31,LER, ,Y,0,0,0,0,62000,581000,430000,582000,426000,304000,20000,20000,2425000,5112285.484,9045.715405
932,11645,5840,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1282500,220500,715500,207000,0,0,0,0,2425500,5003939.824,8948.115609
7235,8772,7346,Groundwater,2013,dairy manufacturing,IR32,COTH, ,Y,0,0,0,0,48000,650000,750000,900000,80000,0,0,0,2428000,5139386.34,9095.89465
12674,24604,20611,Surface Water,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1620000,810000,0,0,0,0,2430000,10533029.36,13881.81769
13007,7844,5035,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1350000,1080000,0,0,0,0,2430000,5077648.875,9064.77597
15690,24604,20611,Surface Water,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,1620000,810000,0,0,0,0,2430000,10533029.36,13881.81769
20101,10396,4998,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,720000,1090000,620000,0,0,0,0,2430000,5104855.066,9037.568491
5404,5444,1440,Groundwater,2012,food manufacturing,IN31,THM, ,Y,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,2433900,5047680.57,8986.875718
5405,13040,5788,Groundwater,2012,food manufacturing,IN31,THM, ,Y,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,202825,2433900,5047680.57,8986.875718
17686,5444,1440,Groundwater,2016,food manufacturing,IN31,THM, ,Y,203000,203000,203000,203000,203000,203000,203000,203000,203000,203000,203000,203000,2436000,5047680.57,8986.875718
